,Cam,Police,Visibility,Population,Safety
3300,1,2,4,2,4
3301,1,2,4,2,4
3302,1,2,4,2,4
3303,1,2,4,2,4
3304,1,2,4,2,4
3305,1,2,4,2,4
3306,2,0,0,0,0
3307,2,0,0,0,0
3308,2,0,0,0,0
3309,2,0,0,0,0
3310,2,0,0,0,0
3311,2,0,0,0,0
3312,2,0,0,0,0
3313,2,0,0,0,0
3314,2,0,0,0,0
3315,2,0,0,0,0
3316,2,0,0,0,0
3317,2,0,0,0,0
3318,2,0,0,0,0
3319,2,0,0,0,0
3320,2,0,0,0,0
3321,2,0,0,0,0
3322,2,0,0,0,0
3323,2,0,0,0,0
3324,2,0,0,0,0
3325,2,0,0,0,0
3326,2,0,0,0,0
3327,2,0,0,0,0
3328,2,0,0,0,0
3329,2,0,0,0,0
3330,2,0,0,0,0
3331,2,0,0,0,0
3332,2,0,0,0,0
3333,2,0,0,0,0
3334,2,0,0,0,0
3335,2,0,0,0,0
3336,2,0,0,0,0
3337,2,0,0,0,0
3338,2,0,0,0,0
3339,2,0,0,0,0
3340,2,0,0,0,0
3341,2,0,0,0,0
3342,2,0,0,0,0
3343,2,0,0,0,0
3344,2,0,0,0,0
3345,2,0,0,0,0
3346,2,0,0,0,0
3347,2,0,0,0,0
3348,2,0,0,0,0
3349,2,0,0,0,0
3350,2,0,0,0,0
3351,2,0,0,0,0
3352,2,0,0,0,0
3353,2,0,0,0,0
3354,2,0,0,0,0
3355,2,0,0,0,0
3356,2,0,0,0,0
3357,2,0,0,0,0
3358,2,0,0,0,0
3359,2,0,0,0,0
3360,2,0,0,0,0
3361,2,0,0,0,0
3362,2,0,0,0,0
3363,2,0,0,0,0
3364,2,0,0,0,0
3365,2,0,0,1,1
3366,2,0,0,1,1
3367,2,0,0,1,1
3368,2,0,0,1,1
3369,2,0,0,1,1
3370,2,0,0,1,1
3371,2,0,0,1,1
3372,2,0,0,1,1
3373,2,0,0,1,1
3374,2,0,0,1,1
3375,2,0,0,1,1
3376,2,0,0,1,1
3377,2,0,0,1,1
3378,2,0,0,1,1
3379,2,0,0,1,1
3380,2,0,0,1,1
3381,2,0,0,1,1
3382,2,0,0,1,1
3383,2,0,0,1,1
3384,2,0,0,1,1
3385,2,0,0,1,1
3386,2,0,0,1,1
3387,2,0,0,1,1
3388,2,0,0,1,1
3389,2,0,0,2,1
3390,2,0,0,2,1
3391,2,0,0,2,1
3392,2,0,0,2,1
3393,2,0,0,2,1
3394,2,0,0,2,1
3395,2,0,0,2,1
3396,2,0,0,2,1
3397,2,0,0,2,1
3398,2,0,0,2,1
3399,2,0,0,2,1
3400,2,0,0,2,1
3401,2,0,0,2,1
3402,2,0,0,2,1
3403,2,0,0,2,1
3404,2,0,0,2,1
3405,2,0,0,2,1
3406,2,0,0,2,1
3407,2,0,0,2,1
3408,2,0,0,2,1
3409,2,0,0,2,1
3410,2,0,0,2,1
3411,2,0,0,2,1
3412,2,0,0,2,1
3413,2,0,1,0,1
3414,2,0,1,0,1
3415,2,0,1,0,1
3416,2,0,1,0,1
3417,2,0,1,0,1
3418,2,0,1,0,1
3419,2,0,1,0,1
3420,2,0,1,0,1
3421,2,0,1,0,1
3422,2,0,1,0,1
3423,2,0,1,0,1
3424,2,0,1,0,1
3425,2,0,1,0,1
3426,2,0,1,0,1
3427,2,0,1,0,1
3428,2,0,1,0,1
3429,2,0,1,0,1
3430,2,0,1,0,1
3431,2,0,1,0,1
3432,2,0,1,0,1
3433,2,0,1,0,1
3434,2,0,1,0,1
3435,2,0,1,0,1
3436,2,0,1,0,1
3437,2,0,1,1,1
3438,2,0,1,1,1
3439,2,0,1,1,1
3440,2,0,1,1,1
3441,2,0,1,1,1
3442,2,0,1,1,1
3443,2,0,1,1,1
3444,2,0,1,1,1
3445,2,0,1,1,1
3446,2,0,1,1,1
3447,2,0,1,1,1
3448,2,0,1,1,1
3449,2,0,1,1,1
3450,2,0,1,1,1
3451,2,0,1,1,1
3452,2,0,1,1,1
3453,2,0,1,1,1
3454,2,0,1,1,1
3455,2,0,1,1,1
3456,2,0,1,1,1
3457,2,0,1,1,1
3458,2,0,1,1,1
3459,2,0,1,1,1
3460,2,0,1,1,1
3461,2,0,1,2,2
3462,2,0,1,2,2
3463,2,0,1,2,2
3464,2,0,1,2,2
3465,2,0,1,2,2
3466,2,0,1,2,2
3467,2,0,1,2,2
3468,2,0,1,2,2
3469,2,0,1,2,2
3470,2,0,1,2,2
3471,2,0,1,2,2
3472,2,0,1,2,2
3473,2,0,1,2,2
3474,2,0,1,2,2
3475,2,0,1,2,2
3476,2,0,1,2,2
3477,2,0,1,2,2
3478,2,0,1,2,2
3479,2,0,1,2,2
3480,2,0,1,2,2
3481,2,0,1,2,2
3482,2,0,1,2,2
3483,2,0,1,2,2
3484,2,0,1,2,2
3485,2,0,1,2,2
3486,2,0,1,2,2
3487,2,0,2,0,1
3488,2,0,2,0,1
3489,2,0,2,0,1
3490,2,0,2,0,1
3491,2,0,2,0,1
3492,2,0,2,0,1
3493,2,0,2,0,1
3494,2,0,2,0,1
3495,2,0,2,0,1
3496,2,0,2,0,1
3497,2,0,2,0,1
3498,2,0,2,0,1
3499,2,0,2,0,1
3500,2,0,2,0,1
3501,2,0,2,0,1
3502,2,0,2,0,1
3503,2,0,2,0,1
3504,2,0,2,0,1
3505,2,0,2,0,1
3506,2,0,2,0,1
3507,2,0,2,0,1
3508,2,0,2,0,1
3509,2,0,2,0,1
3510,2,0,2,0,1
3511,2,0,2,1,2
3512,2,0,2,1,2
3513,2,0,2,1,2
3514,2,0,2,1,2
3515,2,0,2,1,2
3516,2,0,2,1,2
3517,2,0,2,1,2
3518,2,0,2,1,2
3519,2,0,2,1,2
3520,2,0,2,1,2
3521,2,0,2,1,2
3522,2,0,2,1,2
3523,2,0,2,1,2
3524,2,0,2,1,2
3525,2,0,2,1,2
3526,2,0,2,1,2
3527,2,0,2,1,2
3528,2,0,2,1,2
3529,2,0,2,1,2
3530,2,0,2,1,2
3531,2,0,2,1,2
3532,2,0,2,1,2
3533,2,0,2,1,2
3534,2,0,2,1,2
3535,2,0,2,1,2
3536,2,0,2,1,2
3537,2,0,2,2,3
3538,2,0,2,2,3
3539,2,0,2,2,3
3540,2,0,2,2,3
3541,2,0,2,2,3
3542,2,0,2,2,3
3543,2,0,2,2,3
3544,2,0,2,2,3
3545,2,0,2,2,3
3546,2,0,2,2,3
3547,2,0,2,2,3
3548,2,0,2,2,3
3549,2,0,2,2,3
3550,2,0,2,2,3
3551,2,0,2,2,3
3552,2,0,2,2,3
3553,2,0,2,2,3
3554,2,0,2,2,3
3555,2,0,2,2,3
3556,2,0,2,2,3
3557,2,0,2,2,3
3558,2,0,2,2,3
3559,2,0,2,2,3
3560,2,0,2,2,3
3561,2,0,2,2,3
3562,2,0,2,2,3
3563,2,0,2,2,3
3564,2,0,2,2,3
3565,2,0,2,2,3
3566,2,0,2,2,3
3567,2,0,2,2,3
3568,2,0,2,2,3
3569,2,0,2,2,3
3570,2,0,2,2,3
3571,2,0,2,2,3
3572,2,0,2,2,3
3573,2,0,2,2,3
3574,2,0,2,2,3
3575,2,0,2,2,3
3576,2,0,2,2,3
3577,2,0,2,2,3
3578,2,0,2,2,3
3579,2,0,2,2,3
3580,2,0,2,2,3
3581,2,0,2,2,3
3582,2,0,2,2,3
3583,2,0,2,2,3
3584,2,0,2,2,3
3585,2,0,2,2,3
3586,2,0,2,2,3
3587,2,0,3,0,2
3588,2,0,3,0,2
3589,2,0,3,0,2
3590,2,0,3,0,2
3591,2,0,3,0,2
3592,2,0,3,0,2
3593,2,0,3,0,2
3594,2,0,3,0,2
3595,2,0,3,0,2
3596,2,0,3,0,2
3597,2,0,3,0,2
3598,2,0,3,0,2
3599,2,0,3,0,2
3600,2,0,3,0,2
3601,2,0,3,0,2
3602,2,0,3,0,2
3603,2,0,3,0,2
3604,2,0,3,0,2
3605,2,0,3,0,2
3606,2,0,3,0,2
3607,2,0,3,0,2
3608,2,0,3,0,2
3609,2,0,3,0,2
3610,2,0,3,0,2
3611,2,0,3,0,2
3612,2,0,3,0,2
3613,2,0,3,1,3
3614,2,0,3,1,3
3615,2,0,3,1,3
3616,2,0,3,1,3
3617,2,0,3,1,3
3618,2,0,3,1,3
3619,2,0,3,1,3
3620,2,0,3,1,3
3621,2,0,3,1,3
3622,2,0,3,1,3
3623,2,0,3,1,3
3624,2,0,3,1,3
3625,2,0,3,1,3
3626,2,0,3,1,3
3627,2,0,3,1,3
3628,2,0,3,1,3
3629,2,0,3,1,3
3630,2,0,3,1,3
3631,2,0,3,1,3
3632,2,0,3,1,3
3633,2,0,3,1,3
3634,2,0,3,1,3
3635,2,0,3,1,3
3636,2,0,3,1,3
3637,2,0,3,1,3
3638,2,0,3,1,3
3639,2,0,3,1,3
3640,2,0,3,1,3
3641,2,0,3,1,3
3642,2,0,3,1,3
3643,2,0,3,1,3
3644,2,0,3,1,3
3645,2,0,3,1,3
3646,2,0,3,1,3
3647,2,0,3,1,3
3648,2,0,3,1,3
3649,2,0,3,1,3
3650,2,0,3,1,3
3651,2,0,3,1,3
3652,2,0,3,1,3
3653,2,0,3,1,3
3654,2,0,3,1,3
3655,2,0,3,1,3
3656,2,0,3,1,3
3657,2,0,3,1,3
3658,2,0,3,1,3
3659,2,0,3,1,3
3660,2,0,3,1,3
3661,2,0,3,1,3
3662,2,0,3,1,3
3663,2,0,3,2,4
3664,2,0,3,2,4
3665,2,0,3,2,4
3666,2,0,3,2,4
3667,2,0,3,2,4
3668,2,0,3,2,4
3669,2,0,3,2,4
3670,2,0,3,2,4
3671,2,0,3,2,4
3672,2,0,3,2,4
3673,2,0,3,2,4
3674,2,0,3,2,4
3675,2,0,3,2,4
3676,2,0,3,2,4
3677,2,0,3,2,4
3678,2,0,3,2,4
3679,2,0,3,2,4
3680,2,0,3,2,4
3681,2,0,3,2,4
3682,2,0,3,2,4
3683,2,0,3,2,4
3684,2,0,3,2,4
3685,2,0,3,2,4
3686,2,0,3,2,4
3687,2,0,3,2,4
3688,2,0,3,2,4
3689,2,0,3,2,4
3690,2,0,3,2,4
3691,2,0,3,2,4
3692,2,0,3,2,4
3693,2,0,3,2,4
3694,2,0,3,2,4
3695,2,0,3,2,4
3696,2,0,3,2,4
3697,2,0,3,2,4
3698,2,0,3,2,4
3699,2,0,3,2,4
3700,2,0,3,2,4
3701,2,0,3,2,4
3702,2,0,3,2,4
3703,2,0,3,2,4
3704,2,0,3,2,4
3705,2,0,3,2,4
3706,2,0,3,2,4
3707,2,0,3,2,4
3708,2,0,3,2,4
3709,2,0,3,2,4
3710,2,0,3,2,4
3711,2,0,3,2,4
3712,2,0,3,2,4
3713,2,0,3,2,4
3714,2,0,3,2,4
3715,2,0,3,2,4
3716,2,0,3,2,4
3717,2,0,3,2,4
3718,2,0,3,2,4
3719,2,0,4,0,2
3720,2,0,4,0,2
3721,2,0,4,0,2
3722,2,0,4,0,2
3723,2,0,4,0,2
3724,2,0,4,0,2
3725,2,0,4,0,2
3726,2,0,4,0,2
3727,2,0,4,0,2
3728,2,0,4,0,2
3729,2,0,4,0,2
3730,2,0,4,0,2
3731,2,0,4,0,2
3732,2,0,4,0,2
3733,2,0,4,0,2
3734,2,0,4,0,2
3735,2,0,4,0,2
3736,2,0,4,0,2
3737,2,0,4,0,2
3738,2,0,4,0,2
3739,2,0,4,0,2
3740,2,0,4,0,2
3741,2,0,4,0,2
3742,2,0,4,0,2
3743,2,0,4,0,2
3744,2,0,4,0,2
3745,2,0,4,1,4
3746,2,0,4,1,4
3747,2,0,4,1,4
3748,2,0,4,1,4
3749,2,0,4,1,4
3750,2,0,4,1,4
3751,2,0,4,1,4
3752,2,0,4,1,4
3753,2,0,4,1,4
3754,2,0,4,1,4
3755,2,0,4,1,4
3756,2,0,4,1,4
3757,2,0,4,1,4
3758,2,0,4,1,4
3759,2,0,4,1,4
3760,2,0,4,1,4
3761,2,0,4,1,4
3762,2,0,4,1,4
3763,2,0,4,1,4
3764,2,0,4,1,4
3765,2,0,4,1,4
3766,2,0,4,1,4
3767,2,0,4,1,4
3768,2,0,4,1,4
3769,2,0,4,1,4
3770,2,0,4,1,4
3771,2,0,4,1,4
3772,2,0,4,1,4
3773,2,0,4,1,4
3774,2,0,4,1,4
3775,2,0,4,1,4
3776,2,0,4,1,4
3777,2,0,4,1,4
3778,2,0,4,1,4
3779,2,0,4,1,4
3780,2,0,4,1,4
3781,2,0,4,1,4
3782,2,0,4,1,4
3783,2,0,4,1,4
3784,2,0,4,1,4
3785,2,0,4,1,4
3786,2,0,4,1,4
3787,2,0,4,1,4
3788,2,0,4,1,4
3789,2,0,4,1,4
3790,2,0,4,1,4
3791,2,0,4,1,4
3792,2,0,4,1,4
3793,2,0,4,1,4
3794,2,0,4,1,4
3795,2,0,4,1,4
3796,2,0,4,1,4
3797,2,0,4,1,4
3798,2,0,4,1,4
3799,2,0,4,1,4
3800,2,0,4,1,4
3801,2,0,4,2,4
3802,2,0,4,2,4
3803,2,0,4,2,4
3804,2,0,4,2,4
3805,2,0,4,2,4
3806,2,0,4,2,4
3807,2,0,4,2,4
3808,2,0,4,2,4
3809,2,0,4,2,4
3810,2,0,4,2,4
3811,2,0,4,2,4
3812,2,0,4,2,4
3813,2,0,4,2,4
3814,2,0,4,2,4
3815,2,0,4,2,4
3816,2,0,4,2,4
3817,2,0,4,2,4
3818,2,0,4,2,4
3819,2,0,4,2,4
3820,2,0,4,2,4
3821,2,0,4,2,4
3822,2,0,4,2,4
3823,2,0,4,2,4
3824,2,0,4,2,4
3825,2,0,4,2,4
3826,2,0,4,2,4
3827,2,0,4,2,4
3828,2,0,4,2,4
3829,2,0,4,2,4
3830,2,0,4,2,4
3831,2,0,4,2,4
3832,2,0,4,2,4
3833,2,0,4,2,4
3834,2,0,4,2,4
3835,2,0,4,2,4
3836,2,0,4,2,4
3837,2,0,4,2,4
3838,2,0,4,2,4
3839,2,0,4,2,4
3840,2,0,4,2,4
3841,2,0,4,2,4
3842,2,0,4,2,4
3843,2,0,4,2,4
3844,2,0,4,2,4
3845,2,0,4,2,4
3846,2,0,4,2,4
3847,2,0,4,2,4
3848,2,0,4,2,4
3849,2,0,4,2,4
3850,2,0,4,2,4
3851,2,0,4,2,4
3852,2,0,4,2,4
3853,2,0,4,2,4
3854,2,0,4,2,4
3855,2,0,4,2,4
3856,2,0,4,2,4
3857,2,1,0,0,1
3858,2,1,0,0,1
3859,2,1,0,0,1
3860,2,1,0,0,1
3861,2,1,0,0,1
3862,2,1,0,0,1
3863,2,1,0,0,1
3864,2,1,0,0,1
3865,2,1,0,0,1
3866,2,1,0,0,1
3867,2,1,0,0,1
3868,2,1,0,0,1
3869,2,1,0,0,1
3870,2,1,0,0,1
3871,2,1,0,0,1
3872,2,1,0,0,1
3873,2,1,0,0,1
3874,2,1,0,0,1
3875,2,1,0,0,1
3876,2,1,0,0,1
3877,2,1,0,0,1
3878,2,1,0,0,1
3879,2,1,0,0,1
3880,2,1,0,0,1
3881,2,1,0,1,1
3882,2,1,0,1,1
3883,2,1,0,1,1
3884,2,1,0,1,1
3885,2,1,0,1,1
3886,2,1,0,1,1
3887,2,1,0,1,1
3888,2,1,0,1,1
3889,2,1,0,1,1
3890,2,1,0,1,1
3891,2,1,0,1,1
3892,2,1,0,1,1
3893,2,1,0,1,1
3894,2,1,0,1,1
3895,2,1,0,1,1
3896,2,1,0,1,1
3897,2,1,0,1,1
3898,2,1,0,1,1
3899,2,1,0,1,1
3900,2,1,0,1,1
3901,2,1,0,1,1
3902,2,1,0,1,1
3903,2,1,0,1,1
3904,2,1,0,1,1
3905,2,1,0,2,2
3906,2,1,0,2,2
3907,2,1,0,2,2
3908,2,1,0,2,2
3909,2,1,0,2,2
3910,2,1,0,2,2
3911,2,1,0,2,2
3912,2,1,0,2,2
3913,2,1,0,2,2
3914,2,1,0,2,2
3915,2,1,0,2,2
3916,2,1,0,2,2
3917,2,1,0,2,2
3918,2,1,0,2,2
3919,2,1,0,2,2
3920,2,1,0,2,2
3921,2,1,0,2,2
3922,2,1,0,2,2
3923,2,1,0,2,2
3924,2,1,0,2,2
3925,2,1,0,2,2
3926,2,1,0,2,2
3927,2,1,0,2,2
3928,2,1,0,2,2
3929,2,1,0,2,2
3930,2,1,0,2,2
3931,2,1,1,0,1
3932,2,1,1,0,1
3933,2,1,1,0,1
3934,2,1,1,0,1
3935,2,1,1,0,1
3936,2,1,1,0,1
3937,2,1,1,0,1
3938,2,1,1,0,1
3939,2,1,1,0,1
3940,2,1,1,0,1
3941,2,1,1,0,1
3942,2,1,1,0,1
3943,2,1,1,0,1
3944,2,1,1,0,1
3945,2,1,1,0,1
3946,2,1,1,0,1
3947,2,1,1,0,1
3948,2,1,1,0,1
3949,2,1,1,0,1
3950,2,1,1,0,1
3951,2,1,1,0,1
3952,2,1,1,0,1
3953,2,1,1,0,1
3954,2,1,1,0,1
3955,2,1,1,1,2
3956,2,1,1,1,2
3957,2,1,1,1,2
3958,2,1,1,1,2
3959,2,1,1,1,2
3960,2,1,1,1,2
3961,2,1,1,1,2
3962,2,1,1,1,2
3963,2,1,1,1,2
3964,2,1,1,1,2
3965,2,1,1,1,2
3966,2,1,1,1,2
3967,2,1,1,1,2
3968,2,1,1,1,2
3969,2,1,1,1,2
3970,2,1,1,1,2
3971,2,1,1,1,2
3972,2,1,1,1,2
3973,2,1,1,1,2
3974,2,1,1,1,2
3975,2,1,1,1,2
3976,2,1,1,1,2
3977,2,1,1,1,2
3978,2,1,1,1,2
3979,2,1,1,1,2
3980,2,1,1,1,2
3981,2,1,1,2,2
3982,2,1,1,2,2
3983,2,1,1,2,2
3984,2,1,1,2,2
3985,2,1,1,2,2
3986,2,1,1,2,2
3987,2,1,1,2,2
3988,2,1,1,2,2
3989,2,1,1,2,2
3990,2,1,1,2,2
3991,2,1,1,2,2
3992,2,1,1,2,2
3993,2,1,1,2,2
3994,2,1,1,2,2
3995,2,1,1,2,2
3996,2,1,1,2,2
3997,2,1,1,2,2
3998,2,1,1,2,2
3999,2,1,1,2,2
4000,2,1,1,2,2
4001,2,1,1,2,2
4002,2,1,1,2,2
4003,2,1,1,2,2
4004,2,1,1,2,2
4005,2,1,1,2,2
4006,2,1,1,2,2
4007,2,1,2,0,1
4008,2,1,2,0,1
4009,2,1,2,0,1
4010,2,1,2,0,1
4011,2,1,2,0,1
4012,2,1,2,0,1
4013,2,1,2,0,1
4014,2,1,2,0,1
4015,2,1,2,0,1
4016,2,1,2,0,1
4017,2,1,2,0,1
4018,2,1,2,0,1
4019,2,1,2,0,1
4020,2,1,2,0,1
4021,2,1,2,0,1
4022,2,1,2,0,1
4023,2,1,2,0,1
4024,2,1,2,0,1
4025,2,1,2,0,1
4026,2,1,2,0,1
4027,2,1,2,0,1
4028,2,1,2,0,1
4029,2,1,2,0,1
4030,2,1,2,0,1
4031,2,1,2,1,2
4032,2,1,2,1,2
4033,2,1,2,1,2
4034,2,1,2,1,2
4035,2,1,2,1,2
4036,2,1,2,1,2
4037,2,1,2,1,2
4038,2,1,2,1,2
4039,2,1,2,1,2
4040,2,1,2,1,2
4041,2,1,2,1,2
4042,2,1,2,1,2
4043,2,1,2,1,2
4044,2,1,2,1,2
4045,2,1,2,1,2
4046,2,1,2,1,2
4047,2,1,2,1,2
4048,2,1,2,1,2
4049,2,1,2,1,2
4050,2,1,2,1,2
4051,2,1,2,1,2
4052,2,1,2,1,2
4053,2,1,2,1,2
4054,2,1,2,1,2
4055,2,1,2,1,2
4056,2,1,2,1,2
4057,2,1,2,2,3
4058,2,1,2,2,3
4059,2,1,2,2,3
4060,2,1,2,2,3
4061,2,1,2,2,3
4062,2,1,2,2,3
4063,2,1,2,2,3
4064,2,1,2,2,3
4065,2,1,2,2,3
4066,2,1,2,2,3
4067,2,1,2,2,3
4068,2,1,2,2,3
4069,2,1,2,2,3
4070,2,1,2,2,3
4071,2,1,2,2,3
4072,2,1,2,2,3
4073,2,1,2,2,3
4074,2,1,2,2,3
4075,2,1,2,2,3
4076,2,1,2,2,3
4077,2,1,2,2,3
4078,2,1,2,2,3
4079,2,1,2,2,3
4080,2,1,2,2,3
4081,2,1,2,2,3
4082,2,1,2,2,3
4083,2,1,2,2,3
4084,2,1,2,2,3
4085,2,1,2,2,3
4086,2,1,2,2,3
4087,2,1,2,2,3
4088,2,1,2,2,3
4089,2,1,2,2,3
4090,2,1,2,2,3
4091,2,1,2,2,3
4092,2,1,2,2,3
4093,2,1,2,2,3
4094,2,1,2,2,3
4095,2,1,2,2,3
4096,2,1,2,2,3
4097,2,1,2,2,3
4098,2,1,2,2,3
4099,2,1,2,2,3
4100,2,1,2,2,3
4101,2,1,2,2,3
4102,2,1,2,2,3
4103,2,1,2,2,3
4104,2,1,2,2,3
4105,2,1,2,2,3
4106,2,1,2,2,3
4107,2,1,3,0,2
4108,2,1,3,0,2
4109,2,1,3,0,2
4110,2,1,3,0,2
4111,2,1,3,0,2
4112,2,1,3,0,2
4113,2,1,3,0,2
4114,2,1,3,0,2
4115,2,1,3,0,2
4116,2,1,3,0,2
4117,2,1,3,0,2
4118,2,1,3,0,2
4119,2,1,3,0,2
4120,2,1,3,0,2
4121,2,1,3,0,2
4122,2,1,3,0,2
4123,2,1,3,0,2
4124,2,1,3,0,2
4125,2,1,3,0,2
4126,2,1,3,0,2
4127,2,1,3,0,2
4128,2,1,3,0,2
4129,2,1,3,0,2
4130,2,1,3,0,2
4131,2,1,3,0,2
4132,2,1,3,0,2
4133,2,1,3,1,3
4134,2,1,3,1,3
4135,2,1,3,1,3
4136,2,1,3,1,3
4137,2,1,3,1,3
4138,2,1,3,1,3
4139,2,1,3,1,3
4140,2,1,3,1,3
4141,2,1,3,1,3
4142,2,1,3,1,3
4143,2,1,3,1,3
4144,2,1,3,1,3
4145,2,1,3,1,3
4146,2,1,3,1,3
4147,2,1,3,1,3
4148,2,1,3,1,3
4149,2,1,3,1,3
4150,2,1,3,1,3
4151,2,1,3,1,3
4152,2,1,3,1,3
4153,2,1,3,1,3
4154,2,1,3,1,3
4155,2,1,3,1,3
4156,2,1,3,1,3
4157,2,1,3,1,3
4158,2,1,3,1,3
4159,2,1,3,1,3
4160,2,1,3,1,3
4161,2,1,3,1,3
4162,2,1,3,1,3
4163,2,1,3,1,3
4164,2,1,3,1,3
4165,2,1,3,1,3
4166,2,1,3,1,3
4167,2,1,3,1,3
4168,2,1,3,1,3
4169,2,1,3,1,3
4170,2,1,3,1,3
4171,2,1,3,1,3
4172,2,1,3,1,3
4173,2,1,3,1,3
4174,2,1,3,1,3
4175,2,1,3,1,3
4176,2,1,3,1,3
4177,2,1,3,1,3
4178,2,1,3,1,3
4179,2,1,3,1,3
4180,2,1,3,1,3
4181,2,1,3,1,3
4182,2,1,3,1,3
4183,2,1,3,2,4
4184,2,1,3,2,4
4185,2,1,3,2,4
4186,2,1,3,2,4
4187,2,1,3,2,4
4188,2,1,3,2,4
4189,2,1,3,2,4
4190,2,1,3,2,4
4191,2,1,3,2,4
4192,2,1,3,2,4
4193,2,1,3,2,4
4194,2,1,3,2,4
4195,2,1,3,2,4
4196,2,1,3,2,4
4197,2,1,3,2,4
4198,2,1,3,2,4
4199,2,1,3,2,4
4200,2,1,3,2,4
4201,2,1,3,2,4
4202,2,1,3,2,4
4203,2,1,3,2,4
4204,2,1,3,2,4
4205,2,1,3,2,4
4206,2,1,3,2,4
4207,2,1,3,2,4
4208,2,1,3,2,4
4209,2,1,3,2,4
4210,2,1,3,2,4
4211,2,1,3,2,4
4212,2,1,3,2,4
4213,2,1,3,2,4
4214,2,1,3,2,4
4215,2,1,3,2,4
4216,2,1,3,2,4
4217,2,1,3,2,4
4218,2,1,3,2,4
4219,2,1,3,2,4
4220,2,1,3,2,4
4221,2,1,3,2,4
4222,2,1,3,2,4
4223,2,1,3,2,4
4224,2,1,3,2,4
4225,2,1,3,2,4
4226,2,1,3,2,4
4227,2,1,3,2,4
4228,2,1,3,2,4
4229,2,1,3,2,4
4230,2,1,3,2,4
4231,2,1,3,2,4
4232,2,1,3,2,4
4233,2,1,3,2,4
4234,2,1,3,2,4
4235,2,1,3,2,4
4236,2,1,3,2,4
4237,2,1,3,2,4
4238,2,1,3,2,4
4239,2,1,4,0,3
4240,2,1,4,0,3
4241,2,1,4,0,3
4242,2,1,4,0,3
4243,2,1,4,0,3
4244,2,1,4,0,3
4245,2,1,4,0,3
4246,2,1,4,0,3
4247,2,1,4,0,3
4248,2,1,4,0,3
4249,2,1,4,0,3
4250,2,1,4,0,3
4251,2,1,4,0,3
4252,2,1,4,0,3
4253,2,1,4,0,3
4254,2,1,4,0,3
4255,2,1,4,0,3
4256,2,1,4,0,3
4257,2,1,4,0,3
4258,2,1,4,0,3
4259,2,1,4,0,3
4260,2,1,4,0,3
4261,2,1,4,0,3
4262,2,1,4,0,3
4263,2,1,4,0,3
4264,2,1,4,0,3
4265,2,1,4,0,3
4266,2,1,4,0,3
4267,2,1,4,0,3
4268,2,1,4,0,3
4269,2,1,4,0,3
4270,2,1,4,0,3
4271,2,1,4,0,3
4272,2,1,4,0,3
4273,2,1,4,0,3
4274,2,1,4,0,3
4275,2,1,4,0,3
4276,2,1,4,0,3
4277,2,1,4,0,3
4278,2,1,4,0,3
4279,2,1,4,0,3
4280,2,1,4,0,3
4281,2,1,4,0,3
4282,2,1,4,0,3
4283,2,1,4,0,3
4284,2,1,4,0,3
4285,2,1,4,0,3
4286,2,1,4,0,3
4287,2,1,4,0,3
4288,2,1,4,0,3
4289,2,1,4,1,4
4290,2,1,4,1,4
4291,2,1,4,1,4
4292,2,1,4,1,4
4293,2,1,4,1,4
4294,2,1,4,1,4
4295,2,1,4,1,4
4296,2,1,4,1,4
4297,2,1,4,1,4
4298,2,1,4,1,4
4299,2,1,4,1,4
4300,2,1,4,1,4
4301,2,1,4,1,4
4302,2,1,4,1,4
4303,2,1,4,1,4
4304,2,1,4,1,4
4305,2,1,4,1,4
4306,2,1,4,1,4
4307,2,1,4,1,4
4308,2,1,4,1,4
4309,2,1,4,1,4
4310,2,1,4,1,4
4311,2,1,4,1,4
4312,2,1,4,1,4
4313,2,1,4,1,4
4314,2,1,4,1,4
4315,2,1,4,1,4
4316,2,1,4,1,4
4317,2,1,4,1,4
4318,2,1,4,1,4
4319,2,1,4,1,4
4320,2,1,4,1,4
4321,2,1,4,1,4
4322,2,1,4,1,4
4323,2,1,4,1,4
4324,2,1,4,1,4
4325,2,1,4,1,4
4326,2,1,4,1,4
4327,2,1,4,1,4
4328,2,1,4,1,4
4329,2,1,4,1,4
4330,2,1,4,1,4
4331,2,1,4,1,4
4332,2,1,4,1,4
4333,2,1,4,1,4
4334,2,1,4,1,4
4335,2,1,4,1,4
4336,2,1,4,1,4
4337,2,1,4,1,4
4338,2,1,4,1,4
4339,2,1,4,1,4
4340,2,1,4,1,4
4341,2,1,4,1,4
4342,2,1,4,1,4
4343,2,1,4,1,4
4344,2,1,4,1,4
4345,2,1,4,2,4
4346,2,1,4,2,4
4347,2,1,4,2,4
4348,2,1,4,2,4
4349,2,1,4,2,4
4350,2,1,4,2,4
4351,2,1,4,2,4
4352,2,1,4,2,4
4353,2,1,4,2,4
4354,2,1,4,2,4
4355,2,1,4,2,4
4356,2,1,4,2,4
4357,2,1,4,2,4
4358,2,1,4,2,4
4359,2,1,4,2,4
4360,2,1,4,2,4
4361,2,1,4,2,4
4362,2,1,4,2,4
4363,2,1,4,2,4
4364,2,1,4,2,4
4365,2,1,4,2,4
4366,2,1,4,2,4
4367,2,1,4,2,4
4368,2,1,4,2,4
4369,2,1,4,2,4
4370,2,1,4,2,4
4371,2,1,4,2,4
4372,2,1,4,2,4
4373,2,1,4,2,4
4374,2,1,4,2,4
